CountyName	RaceID	RaceName	BallotID	BallotName	Votes	TotalBallotsCastByRace	PartyName
Whatcom	33297	211 Precinct Committee Officer - Republican	26536	James Petersen	38	95	
Whatcom	33297	211 Precinct Committee Officer - Republican	25491	Sandi Howard	57	95	
Whatcom	33298	212 Precinct Committee Officer - Republican	27733	Doug Smith	43	51	
Whatcom	33298	212 Precinct Committee Officer - Republican	27348	Daniel Schindler	8	51	
Whatcom	33303	217 Precinct Committee Officer - Republican	27468	Gary D. Evans	42	66	
Whatcom	33303	217 Precinct Committee Officer - Republican	25518	Melisa Nelson	24	66	
Whatcom	33306	220 Precinct Committee Officer - Republican	26525	Daniel O'Donnell	55	83	
Whatcom	33306	220 Precinct Committee Officer - Republican	25704	Maridel Johnson	28	83	
Whatcom	33134	222 Precinct Committee Officer - Democratic	27779	Stephanie Kountouros	83	147	
Whatcom	33134	222 Precinct Committee Officer - Democratic	22688	Penny L. Hinkel	64	147	
Whatcom	33137	225 Precinct Committee Officer - Democratic	24931	Jono Manion	53	97	
Whatcom	33137	225 Precinct Committee Officer - Democratic	22962	Ted Mohr	44	97	
Whatcom	33312	226 Precinct Committee Officer - Republican	27285	Cullen (Future Man) Beckhorn	9	23	
Whatcom	33312	226 Precinct Committee Officer - Republican	26936	Lea Thompson	14	23	
Whatcom	33139	227 Precinct Committee Officer - Democratic	27785	Matt Endrizzi	40	156	
Whatcom	33139	227 Precinct Committee Officer - Democratic	27250	Natalie McClendon	116	156	
Whatcom	33318	232 Precinct Committee Officer - Republican	25500	Kathleen Kershner	83	112	
Whatcom	33318	232 Precinct Committee Officer - Republican	23916	Gregory Parsons	29	112	
Whatcom	33320	234 Precinct Committee Officer - Republican	25719	Margot Wade-Terry	89	121	
Whatcom	33320	234 Precinct Committee Officer - Republican	22746	Wade Spain	32	121	
Whatcom	33325	239 Precinct Committee Officer - Republican	25440	Jon Soine	95	133	
Whatcom	33325	239 Precinct Committee Officer - Republican	25300	Johnny Weaver	38	133	
Whatcom	33335	249 Precinct Committee Officer - Republican	25177	John M. Marshall	68	115	
Whatcom	33335	249 Precinct Committee Officer - Republican	24628	Naida J. Deitsch	47	115	
Whatcom	33339	253 Precinct Committee Officer - Republican	27571	Jennifer Cartwright	22	31	
Whatcom	33339	253 Precinct Committee Officer - Republican	25489	Glenn Hawley	9	31	
Whatcom	33166	254 Precinct Committee Officer - Democratic	27252	Gwendolyn Groden	60	82	
Whatcom	33166	254 Precinct Committee Officer - Democratic	26542	Bob Burr	22	82	
Whatcom	33340	254 Precinct Committee Officer - Republican	27001	Lynn Kole	40	58	
Whatcom	33340	254 Precinct Committee Officer - Republican	25441	Elyse Henri	18	58	
Whatcom	33168	256 Precinct Committee Officer - Democratic	27203	Cheryl M Hockett-Prelle	119	163	
Whatcom	33168	256 Precinct Committee Officer - Democratic	26837	Jason Heck	44	163	
Whatcom	33350	264 Precinct Committee Officer - Republican	27186	Kathleen M Boyer	21	60	
Whatcom	33350	264 Precinct Committee Officer - Republican	25199	Patricia Montgomery	39	60	
Whatcom	33351	265 Precinct Committee Officer - Republican	27678	Taylor Hertz	32	75	
Whatcom	33351	265 Precinct Committee Officer - Republican	25787	Louis Paul Thompson	43	75	
Whatcom	33585	266 Precinct Committee Officer - Republican	26510	Michael McAllister	27	98	
Whatcom	33585	266 Precinct Committee Officer - Republican	25462	Bruce Ayers	71	98	
Whatcom	33355	304 Precinct Committee Officer - Republican	26747	Timothy Springstead	17	43	
Whatcom	33355	304 Precinct Committee Officer - Republican	25847	Fred Holton	26	43	
Whatcom	33357	402 Precinct Committee Officer - Republican	27020	Alicia Oetting	16	88	
Whatcom	33357	402 Precinct Committee Officer - Republican	26847	JoAnne Doolittle	16	88	
Whatcom	33357	402 Precinct Committee Officer - Republican	26158	Cori Litorja	56	88	
Whatcom	33359	502 Precinct Committee Officer - Republican	26918	Jane Polinder	38	86	
Whatcom	33359	502 Precinct Committee Officer - Republican	25850	Ruth Ashe	48	86	
Whatcom	33361	504 Precinct Committee Officer - Republican	26879	Monica Felmley	25	86	
Whatcom	33361	504 Precinct Committee Officer - Republican	25170	Elinor King	61	86	
Whatcom	33362	505 Precinct Committee Officer - Republican	26882	Joel Macari	42	134	
Whatcom	33362	505 Precinct Committee Officer - Republican	24639	Don Hansey	92	134	
Whatcom	33363	506 Precinct Committee Officer - Republican	26887	Jonathon Byrd	51	125	
Whatcom	33363	506 Precinct Committee Officer - Republican	25852	Mick Jolly	74	125	
Whatcom	33368	603 Precinct Committee Officer - Republican	26940	John Rutgers	72	145	
Whatcom	33368	603 Precinct Committee Officer - Republican	24649	Gayle Scott	73	145	
Whatcom	33369	604 Precinct Committee Officer - Republican	27714	Shawn Van Dyken	89	141	
Whatcom	33369	604 Precinct Committee Officer - Republican	25536	Ron Sisco	52	141	
Whatcom	33371	606 Precinct Committee Officer - Republican	27450	Tara Westrich	116	189	
Whatcom	33371	606 Precinct Committee Officer - Republican	27027	Raphael Neff	73	189	
Whatcom	33374	609 Precinct Committee Officer - Republican	27309	Kevin Roberts	46	215	
Whatcom	33374	609 Precinct Committee Officer - Republican	27179	David Burger	26	215	
Whatcom	33374	609 Precinct Committee Officer - Republican	25473	Charlie Culbertson	143	215	
Whatcom	33375	610 Precinct Committee Officer - Republican	27040	Richard Nymeyer	80	274	
Whatcom	33375	610 Precinct Committee Officer - Republican	26514	Freddy McDowell	27	274	
Whatcom	33375	610 Precinct Committee Officer - Republican	25451	Maureen Danielsen	167	274	
Whatcom	33376	611 Precinct Committee Officer - Republican	26489	Bob Johnson	61	179	
Whatcom	33376	611 Precinct Committee Officer - Republican	25404	Ken Bigelow	118	179	
Whatcom	33378	801 Precinct Committee Officer - Republican	26238	Lane Luxon	26	117	
Whatcom	33378	801 Precinct Committee Officer - Republican	25909	Henry Hoefakker	91	117	
Whitman	2	United States U.S. Senator	23036	Michael Baumgartner	3240	7280	(Prefers Republican Party)
Whitman	2	United States U.S. Senator	27435	Will Baker	102	7280	(Prefers Reform Party)
Whitman	2	United States U.S. Senator	23001	Chuck Jackson	90	7280	(Prefers Republican Party)
Whitman	2	United States U.S. Senator	27816	Timmy (Doc) Wilson	163	7280	(Prefers Democratic Party)
Whitman	2	United States U.S. Senator	23970	Art Coday	176	7280	(Prefers Republican Party)
Whitman	2	United States U.S. Senator	23100	Maria Cantwell	3166	7280	(Prefers Democratic Party)
Whitman	2	United States U.S. Senator	27073	Glen (Stocky) R. Stockwell	235	7280	(Prefers Republican Party)
Whitman	2	United States U.S. Senator	24705	Mike the Mover	108	7280	(Prefers Republican Party)
Whitman	4	Congressional District 5 U.S. Representative	24882	Ian Moody	235	7347	(States No Party Preference)
Whitman	4	Congressional District 5 U.S. Representative	23616	Rich Cowan	2394	7347	(Prefers Democratic Party)
Whitman	4	Congressional District 5 U.S. Representative	27501	Randall L. Yearout	394	7347	(Prefers Republican Party)
Whitman	4	Congressional District 5 U.S. Representative	25711	Cathy McMorris Rodgers	4324	7347	(Prefers Republican Party)
Whitman	13	Washington State Governor	24769	Rob Hill	301	7349	(Prefers Democratic Party)
Whitman	13	Washington State Governor	26224	Rob McKenna	4000	7349	(Prefers Republican Party)
Whitman	13	Washington State Governor	24230	Jay Inslee	2586	7349	(Prefers Democratic Party)
Whitman	13	Washington State Governor	27356	James White	97	7349	(Prefers Independent Party)
Whitman	13	Washington State Governor	27494	Christian Joubert	64	7349	(States No Party Preference)
Whitman	13	Washington State Governor	25182	Shahram Hadian	152	7349	(Prefers Republican Party)
Whitman	13	Washington State Governor	25059	L. Dale Sorgen	50	7349	(Prefers Independent Party)
Whitman	13	Washington State Governor	25871	Max Sampson	63	7349	(Prefers Republican Party)
Whitman	13	Washington State Governor	25246	Javier O. Lopez	36	7349	(Prefers Republican Party)
Whitman	14	Washington State Lt. Governor	23000	Glenn Anderson	1614	6719	(Prefers Indep Republican Party)
Whitman	14	Washington State Lt. Governor	22477	Brad Owen	2672	6719	(Prefers Democrat Party)
Whitman	14	Washington State Lt. Governor	26503	James Robert Deal	226	6719	(States No Party Preference)
Whitman	14	Washington State Lt. Governor	24457	Bill Finkbeiner	1961	6719	(Prefers Republican Party)
Whitman	14	Washington State Lt. Governor	27838	Dave T. Sumner IV	32	6719	(Prefers Neopopulist Party)
Whitman	14	Washington State Lt. Governor	27436	Mark Greene	214	6719	(Prefers Democracy Indep. Party)
Whitman	15	Washington State Secretary of State	22637	Jim Kastama	628	6624	(Prefers Democratic Party)
Whitman	15	Washington State Secretary of State	27396	David J. Anderson	334	6624	(States No Party Preference)
Whitman	15	Washington State Secretary of State	22512	Sam Wright	136	6624	(Prefers The Human Rights Party)
Whitman	15	Washington State Secretary of State	22883	Karen Murray	420	6624	(Prefers Constitution Party)
Whitman	15	Washington State Secretary of State	22633	Kathleen Drew	1245	6624	(Prefers Democratic Party)
Whitman	15	Washington State Secretary of State	23674	Kim Wyman	3227	6624	(Prefers Republican Party)
Whitman	15	Washington State Secretary of State	23136	Greg Nickels	634	6624	(Prefers Democratic Party)
Whitman	16	Washington State State Treasurer	24576	Jim McIntire	4639	4639	(Prefers Democratic Party)
Whitman	17	Washington State State Auditor	23764	Troy Kelley	1116	6458	(Prefers Democratic Party)
Whitman	17	Washington State State Auditor	22785	James Watkins	3798	6458	(Prefers Republican Party)
Whitman	17	Washington State State Auditor	25686	Mark Miloscia	609	6458	(Prefers Democratic Party)
Whitman	17	Washington State State Auditor	25425	Craig Pridemore	935	6458	(Prefers Democratic Party)
Whitman	18	Washington State Attorney General	24100	Bob Ferguson	2851	6551	(Prefers Democratic Party)
Whitman	18	Washington State Attorney General	22967	Reagan Dunn	2840	6551	(Prefers Republican Party)
Whitman	18	Washington State Attorney General	25162	Stephen Pidgeon	860	6551	(Prefers Republican Party)
Whitman	19	Washington State Commissioner of Public Lands	27181	Stephen A. Sharon	516	6821	(States No Party Preference)
Whitman	19	Washington State Commissioner of Public Lands	22479	Peter J. Goldmark	2865	6821	(Prefers Democratic Party)
Whitman	19	Washington State Commissioner of Public Lands	27283	Clint Didier	3440	6821	(Prefers Republican Party)
Whitman	20	Washington State Superintendent of Public Instruction	24486	James Bauckman	785	5183	
Whitman	20	Washington State Superintendent of Public Instruction	22926	Randy I. Dorn	2531	5183	
Whitman	20	Washington State Superintendent of Public Instruction	25932	Don Hansler	409	5183	
Whitman	20	Washington State Superintendent of Public Instruction	25087	John Patterson Blair	424	5183	
Whitman	20	Washington State Superintendent of Public Instruction	27177	Ronald L. (Ron) Higgins	1034	5183	
Whitman	21	Washington State Insurance Commissioner	24724	John R. Adams	1677	6289	(Prefers Republican Party)
Whitman	21	Washington State Insurance Commissioner	23279	Mike Kreidler	2649	6289	(Prefers Democratic Party)
Whitman	21	Washington State Insurance Commissioner	25866	Scott Reilly	1536	6289	(Prefers Republican Party)
Whitman	21	Washington State Insurance Commissioner	24732	Brian C. Berend	427	6289	(Prefers Independent Party)
Whitman	253	Legislative District 9 State Senator	24120	Mark G. Schoesler	5401	5401	(Prefers G.O.P. Party)
Whitman	254	Legislative District 9 State Representative Pos. 1	24617	Susan Fagan	5211	5211	(Prefers Republican Party)
Whitman	255	Legislative District 9 State Representative Pos. 2	23914	Joe Schmick	5312	5312	(Prefers Republican  Party)
Whitman	7641	COMMISSIONER DISTRICT - 1 Commissioner #1	22755	Art Swannack	960	2214	(Prefers Republican Party)
Whitman	7641	COMMISSIONER DISTRICT - 1 Commissioner #1	24350	BILL TENSFELD	803	2214	(Prefers Republican Party)
Whitman	7641	COMMISSIONER DISTRICT - 1 Commissioner #1	25828	Greg Partch	451	2214	(Prefers Republican Party)
Whitman	10135	COMMISSIONER DISTRICT - 2 Commissioner #2	25057	DEAN KINZER	894	1496	(Prefers Republican Party)
Whitman	10135	COMMISSIONER DISTRICT - 2 Commissioner #2	25918	PAT ONEILL	602	1496	(Prefers Democratic Party)
Whitman	23	Supreme Court Justice Position 2	25308	Douglas W. McQuaid	1449	5261	
Whitman	23	Supreme Court Justice Position 2	22696	Susan Owens	3237	5261	
Whitman	23	Supreme Court Justice Position 2	25901	Scott Stafne	575	5261	
Whitman	29	Supreme Court Justice Position 8	27584	Bruce O. Danielson	2743	5148	
Whitman	29	Supreme Court Justice Position 8	22800	Steve Gonzalez	2405	5148	
Whitman	30	Supreme Court Justice Position 9	23014	Bruce Hilyer	987	5257	
Whitman	30	Supreme Court Justice Position 9	22992	Sheryl Gordon McCloud	1820	5257	
Whitman	30	Supreme Court Justice Position 9	24650	Richard B. Sanders	1922	5257	
Whitman	30	Supreme Court Justice Position 9	24241	John W. Ladenburg	528	5257	
Whitman	113	Whitman Superior Court Judge Position 1	23118	David Frazier	5689	5689	
Whitman	106629	FARMINGTON TOWN FARMINGTON TOWN - Proposition No. 1 	106630	Yes	44	66	
Whitman	106629	FARMINGTON TOWN FARMINGTON TOWN - Proposition No. 1 	106631	No	22	66	
Whitman	106633	FARMINGTON TOWN FARMINGTON TOWN - Proposition No. 2 	106634	Yes	41	66	
Whitman	106633	FARMINGTON TOWN FARMINGTON TOWN - Proposition No. 2 	106635	No	25	66	
Whitman	106637	GARFIELD TOWN GARFIELD TOWN - Proposition No. 1 	106638	Yes	130	193	
Whitman	106637	GARFIELD TOWN GARFIELD TOWN - Proposition No. 1 	106639	Bi	63	193	
Whitman	106649	FIRE DISTRICT - 07 FIRE DISTRICT - 07 - Proposition No. 1 	106650	Yes	136	153	
Whitman	106649	FIRE DISTRICT - 07 FIRE DISTRICT - 07 - Proposition No. 1 	106651	No	17	153	
Whitman	106725	FIRE DISTRICT - 12 FIRE DISTRICT - 12 - Proposition #1 	106726	Yes	454	501	
Whitman	106725	FIRE DISTRICT - 12 FIRE DISTRICT - 12 - Proposition #1 	106727	No	47	501	
Whitman	106721	COLFAX  CEMETERY DISTRICT - 6 COLFAX CEMETERY DISTRICT - 6 - Proposition #1 	106722	Yes	581	957	
Whitman	106721	COLFAX  CEMETERY DISTRICT - 6 COLFAX CEMETERY DISTRICT - 6 - Proposition #1 	106723	No	376	957	
Whitman	106645	LACROSSE PARK DISTRICT - 1 LACROSSE PARK DISTRICT - 1 - Proposition No. 1 	106646	Yes	148	210	
Whitman	106645	LACROSSE PARK DISTRICT - 1 LACROSSE PARK DISTRICT - 1 - Proposition No. 1 	106647	No	62	210	
Whitman	106717	GARFIELD PARK DISTRICT - 2 GARFIELD PARK DISTRICT - 2 - Proposition #1 	106718	Yes	181	271	
Whitman	106717	GARFIELD PARK DISTRICT - 2 GARFIELD PARK DISTRICT - 2 - Proposition #1 	106719	No	90	271	
Whitman	38667	PCO FOR PRECINCT 121 Precinct Committee Officer - Democratic	27965	Ann Parks	48	61	(Prefers Democratic Party)
Whitman	38667	PCO FOR PRECINCT 121 Precinct Committee Officer - Democratic	27966	Roland F Line	13	61	(Prefers Democratic Party)
Yakima	2	United States U.S. Senator	23036	Michael Baumgartner	11732	31101	(Prefers Republican Party)
Yakima	2	United States U.S. Senator	27435	Will Baker	559	31101	(Prefers Reform Party)
Yakima	2	United States U.S. Senator	23001	Chuck Jackson	950	31101	(Prefers Republican Party)
Yakima	2	United States U.S. Senator	27816	Timmy (Doc) Wilson	881	31101	(Prefers Democratic Party)
Yakima	2	United States U.S. Senator	23970	Art Coday	1712	31101	(Prefers Republican Party)
Yakima	2	United States U.S. Senator	23100	Maria Cantwell	13362	31101	(Prefers Democratic Party)
Yakima	2	United States U.S. Senator	27073	Glen (Stocky) R. Stockwell	1104	31101	(Prefers Republican Party)
Yakima	2	United States U.S. Senator	24705	Mike the Mover	801	31101	(Prefers Republican Party)
Yakima	7	Congressional District 4 U.S. Representative	25333	Mary Baechler	9811	31578	(Prefers Democratic Party)
Yakima	7	Congressional District 4 U.S. Representative	23090	Doc Hastings	17059	31578	(Prefers Republican Party)
Yakima	7	Congressional District 4 U.S. Representative	26820	Mohammad H. Said	912	31578	(Prefers Democratic Party)
Yakima	7	Congressional District 4 U.S. Representative	26198	Jamie Wheeler	3796	31578	(Prefers Republican Party)
Yakima	13	Washington State Governor	24769	Rob Hill	838	32508	(Prefers Democratic Party)
Yakima	13	Washington State Governor	26224	Rob McKenna	16315	32508	(Prefers Republican Party)
Yakima	13	Washington State Governor	24230	Jay Inslee	11803	32508	(Prefers Democratic Party)
